"Alpha","Lambda","Mean_MAE","SD_MAE","Mean_RMSE","SD_RMSE","Mean_R2","SD_R2"
1,1.61739483230184,116.418913628022,6.14765171582905,138.05191039116,5.17384160700446,0.280311068324426,0.0740159863987387
1,1.43940544026699,116.586069222722,6.14226644982969,138.259104116567,5.16740873468999,0.278192353119857,0.0737221044811961
1,1.28100324057642,116.738069606653,6.12633209675785,138.442413361477,5.14434484512798,0.27631668438429,0.0733898051630111
1,37.662110978632,116.128248981815,5.70303981670919,138.519466533844,5.14261491526421,0.27576992830599,0.0685330785937954
1,1.14003272216542,116.878639777577,6.11928796010579,138.622015967208,5.13715602544533,0.274476150097418,0.0731129270453821
1,1.01457558141935,117.001978946454,6.10778598426493,138.782112299903,5.12195037667064,0.272833841597498,0.0728288782410329
1,0.902924618213772,117.11334192282,6.10056629280501,138.930809269127,5.11867968775207,0.271304493094325,0.0726280409178563
1,0.803560504616077,117.228874395348,6.09676282831017,139.089860576766,5.12085134089175,0.269676442922111,0.072300822645727
1,0.715131110121055,117.333989643876,6.09809262707574,139.241311930849,5.12812875275086,0.268124399540351,0.071998400801721
1,0.636433102081484,117.42944433001,6.10439672755505,139.392344850583,5.13584311423773,0.266562419930464,0.071860803382267
1,42.3192117844982,116.617900607984,5.52041730150231,139.473045922025,5.04614205915617,0.266037929701286,0.0651931874976315
1,0.566395570955507,117.511451794153,6.1250141862697,139.526802391737,5.16602366823813,0.265168019814474,0.0718515627069921
1,0.504065457545829,117.598277471255,6.13488228959107,139.662008414513,5.18270021123291,0.263739599496828,0.072136932962399
1,0.448594583927009,117.685429326352,6.14441822327678,139.793669987687,5.20243756528514,0.262336887017379,0.0725675982789385
1,0.399228111579834,117.763226217779,6.15504987711861,139.913357762421,5.22421833283877,0.261052583386512,0.0730799281507051
1,0.355294269672978,117.914565578643,6.15439075254761,140.110382895409,5.2465406309972,0.258825635393222,0.0753678887004307
1,0.316195213716086,118.055663864516,6.15959165374501,140.305348548288,5.27684690772933,0.256600317951024,0.0778718741947668
1,47.5521854597398,117.24329120669,5.28514080599701,140.700119473452,4.97824335202766,0.253371628700978,0.0613988533525115
1,0.281398890190334,118.421272773221,6.20098526150393,140.829129308341,5.45819897647345,0.250279695969178,0.088719641652421
1,0.250431796451709,118.772886635983,6.32199078981574,141.381777017074,5.847944437098,0.243469294274972,0.101252930434978
1,0.222872537384956,119.116980149209,6.51202734456635,141.965772115498,6.44281155718804,0.236149451654749,0.115111162737118
1,53.4322414489247,118.114894544384,4.95187932020122,142.269878779731,4.96719424453204,0.236953651760243,0.057178010374254
1,0.198346091128197,119.485179092062,6.8204413971811,142.618223765752,7.25772638098801,0.228023586341688,0.129184428799812
1,0.176518705837153,119.952105842124,7.30995092988899,143.4071336046,8.29911203129876,0.218336541612748,0.143739002579084
1,0.157093358044976,120.407669036727,7.80933942742305,144.141204932404,9.28114675580181,0.209217578686085,0.157351470042578
1,60.039394586257,119.160417719127,4.62473691148039,144.266407523215,5.05430545162734,0.215746192764448,0.0526880955449325
1,0.139805710815793,120.713600557029,8.13892479452236,144.658109174188,10.0520000191334,0.202374965240145,0.170287313396878
1,0.124420516691184,121.00225548543,8.47647835962974,145.134672251147,10.8006193970068,0.195961628579975,0.182674897473327
1,0.110728416481486,121.276908679664,8.82188110426123,145.568380857238,11.5059657058618,0.190055483322467,0.194157708489924
1,0.0985430903403902,121.53482286393,9.16937014134433,145.941462169907,12.1538314095691,0.184845946529229,0.204842329687085
1,0.0876987223551414,121.769383666782,9.50288047626087,146.282278991789,12.7523173014968,0.180053894888111,0.214627693486317
1,0.0780477441508835,121.995109406053,9.83942659541218,146.611740482753,13.3532291791426,0.175351713339447,0.224429936834084
1,67.4635539242722,120.474229649187,4.42020696123496,146.790814373744,5.29315473339296,0.188432411427673,0.0483802307777944
1,75.8057462014279,122.087874476648,4.44280576636258,149.963227730411,5.7430172399976,0.153342354369325,0.0453067405316055
1,85.1794905973343,124.11987450889,4.71821122639347,153.924472785523,6.45788611339353,0.108359323574654,0.0454512521448668
1,95.7123434830683,126.565288420367,5.03266210134661,158.837252377172,7.47775374374264,0.0508015454185299,0.051367102073924
